"","targetColumns","Dataset","model","Material","meanBeta","sdBeta","meanAlpha","sdAlpha"
"1","Corals","Full","BLM1_fit",NA,0.0392091557456504,0.000275730349482385,0.154877986450419,0.00309412286701445
"2","Corals","Full","BLM1_fit_NoErrors",NA,0.0393855376655817,0.000277203563706085,0.152441792413267,0.00310055620335317
"3","Corals","Full","BLM3",NA,0.0392135947244771,0.00027747066244416,0.154829699990635,0.0030935540103198
"4","Corals","Full","Deming",NA,0.0419137046221586,0.00227550682927496,0.12674193648565,0.0212697425016853
"5","Corals","Full","LM",NA,0.0393881613448834,0.000380566984215653,0.152474564295341,0.00425613798802508
"6","Corals","Full","Weighted",NA,0.0393055330922192,0.000296422941172544,0.15335776041571,0.00333219306169013
"7","Corals","Full","York",NA,0.0390615016544164,0.000480237136632389,0.157479927910772,0.00540807277920682
"8","Corals","subsets","BLM1_fit","1",0.039207569732132,0.000275321956719553,0.154890112547501,0.00307944852134576
"9","Corals","subsets","BLM1_fit_NoErrors","1",0.0393892208895834,0.000284546151656315,0.152421961473706,0.00317999429549497
"10","Corals","subsets","BLM3","1",0.0392044278238054,0.000272262997455955,0.154942584651032,0.00304330683465136
"11","Corals","subsets","Deming","1",0.0428606156734801,0.00198794852818734,0.115238597235658,0.0214279968354308
"12","Corals","subsets","LM","1",0.0395830120561331,0.000274107371670748,0.149059130488313,0.00330951134019104
"13","Corals","subsets","Weighted","1",0.0392791213383925,0.000125010841748007,0.152981287995338,0.00201247790019655
"14","Corals","subsets","York","1",0.0388502525078097,1.82457665004226e-05,0.16006967436268,0.000129325110635208
