"","targetColumns","Dataset","model","Material","meanBeta","sdBeta","meanAlpha","sdAlpha"
"1","BenthicPlanktic","Full","BLM1_fit",NA,0.0406426823507199,0.001995612887415,0.133265306570276,0.0237050366326453
"2","BenthicPlanktic","Full","BLM1_fit_NoErrors",NA,0.0409569334199707,0.00173508478306331,0.130340705234153,0.0206686101976447
"3","BenthicPlanktic","Full","BLM3","1",0.033872357841554,0.00435931974121636,0.21991342711804,0.0547569512897608
"4","BenthicPlanktic","Full","BLM3","2",0.0406551559073324,0.00196117618606322,0.132882169239324,0.0231258504478817
"5","BenthicPlanktic","Full","Deming",NA,0.0362986697300377,0.0057994834641068,0.203809729877726,0.0702010703021458
"6","BenthicPlanktic","Full","LM",NA,0.0409585877953414,0.00164052673217468,0.130295615525066,0.0196789986616337
"7","BenthicPlanktic","Full","Weighted",NA,0.0408849113163878,0.00166115178857176,0.131185396082732,0.0198986209926985
"8","BenthicPlanktic","Full","York",NA,0.0436170834094867,0.00265586542238855,0.0970853131718288,0.0310004515117191
"9","BenthicPlanktic","subsets","BLM1_fit","1",0.0390295762693862,0.00361454791406922,0.15450473433902,0.0458100499299976
"10","BenthicPlanktic","subsets","BLM1_fit","2",0.0401286805998995,0.0022564593027674,0.139116347772491,0.0266088709728259
"11","BenthicPlanktic","subsets","BLM1_fit_NoErrors","1",0.0320398084866886,0.00384292980067557,0.247008862136525,0.0480166598898457
"12","BenthicPlanktic","subsets","BLM1_fit_NoErrors","2",0.0400263010174438,0.00227538656923777,0.139878546069633,0.0268113779747449
"13","BenthicPlanktic","subsets","BLM3","1",0.0402648610471916,0.00340196932874401,0.138868565465587,0.0430841184879574
"14","BenthicPlanktic","subsets","BLM3","2",0.0405523740795986,0.00195465489598008,0.134111383123889,0.0230476734185212
"15","BenthicPlanktic","subsets","Deming","1",0.0275616726223524,0.00271421345223253,0.310046784719093,0.0353003845334624
"16","BenthicPlanktic","subsets","Deming","2",0.0534266582870508,0.000426401898120293,-0.0192645461434046,0.00519186256342153
"17","BenthicPlanktic","subsets","LM","1",0.0282811669303711,0.000286303999497322,0.293637839054955,0.00245700025084079
"18","BenthicPlanktic","subsets","LM","2",0.0397996050440136,0.00168652946906497,0.142848150556135,0.0192565213261209
"19","BenthicPlanktic","subsets","Weighted","1",0.0299897856425055,0.000349873769771499,0.274923181007366,0.00622381510368377
"20","BenthicPlanktic","subsets","Weighted","2",0.039410682417512,0.00288062912972814,0.147635458650517,0.0345129286742213
"21","BenthicPlanktic","subsets","York","1",0.0411893421633087,0.000868016198366962,0.126309674644256,0.00830034235132076
"22","BenthicPlanktic","subsets","York","2",0.0432217919126591,0.00102608833700253,0.100979463810563,0.00770556628546625
