"","targetColumns","Dataset","model","Material","meanBeta","sdBeta","meanAlpha","sdAlpha"
"1","MarineMetazoa","Full","BLM1_fit",NA,0.0392000114517172,0.000273014759367054,0.154984832899357,0.00306819883173404
"2","MarineMetazoa","Full","BLM1_fit_NoErrors",NA,0.0393929146643475,0.000277049923918622,0.152359125252501,0.00310911919322885
"3","MarineMetazoa","Full","BLM3","1",0.0295444823636822,0.00187116332550068,0.279533485023562,0.0227241380301025
"4","MarineMetazoa","Full","BLM3","2",0.0390958574081872,0.000279980190229042,0.154717838561684,0.00306168231040719
"5","MarineMetazoa","Full","Deming",NA,0.0419293529514888,0.00223497881901203,0.126546333508022,0.0209411108936827
"6","MarineMetazoa","Full","LM",NA,0.0394028294631624,0.000368562062653904,0.152281281597225,0.00419468126802373
"7","MarineMetazoa","Full","Weighted",NA,0.0392907533509853,0.000307730849389276,0.153533884260797,0.00348035039387971
"8","MarineMetazoa","Full","York",NA,0.0390947466169537,0.00050557146018365,0.157202756945244,0.00569083646661731
"9","MarineMetazoa","subsets","BLM1_fit","1",0.0297422660721776,0.00231329574413547,0.277048121901219,0.0281449630971987
"10","MarineMetazoa","subsets","BLM1_fit","2",0.0390958871960751,0.000265581400602058,0.154726861292153,0.00292005731970998
"11","MarineMetazoa","subsets","BLM1_fit_NoErrors","1",0.0300966714628389,0.00214155983528404,0.272241856604404,0.0262307556150857
"12","MarineMetazoa","subsets","BLM1_fit_NoErrors","2",0.0392881288921851,0.000281839007592164,0.152232318492213,0.00308081479778192
"13","MarineMetazoa","subsets","BLM3","1",0.0294672673133527,0.00206921325725279,0.280309021130138,0.0251693870550997
"14","MarineMetazoa","subsets","BLM3","2",0.0390940062954807,0.00026426290033459,0.154764524010372,0.0029135569282083
"15","MarineMetazoa","subsets","Deming","1",0.0426952302528223,0.024053299254485,0.121355044474694,0.282658358056163
"16","MarineMetazoa","subsets","Deming","2",0.0395775757740041,0.00147211425556526,0.143222379891069,0.00952747387493433
"17","MarineMetazoa","subsets","LM","1",0.0284212090943449,0.000469725874150662,0.288979150126105,0.0046777346204666
"18","MarineMetazoa","subsets","LM","2",0.0394376525870665,0.000736123455811368,0.149963439207231,0.00793641783316456
"19","MarineMetazoa","subsets","Weighted","1",0.02942169621598,0.00281624032974699,0.279534842117021,0.0313886022441661
"20","MarineMetazoa","subsets","Weighted","2",0.0392551444172368,0.000192296596468319,0.152749908083189,0.00221302123210182
"21","MarineMetazoa","subsets","York","1",0.042908466346827,0.00177092387282756,0.119169769137926,0.0203856497839594
"22","MarineMetazoa","subsets","York","2",0.0388395485867452,2.55641004321841e-05,0.156638972393289,0.00488362704907708
